,chl_a,chl_a,site,sample_date,443,493,560,665,703,740,780,834,864,SA,Max.depth,pct_dev,pct_ag
10253,20.34,20.34,21.0,824.0,0.0058286367,0.0065990416,0.008313967,0.0050392174,-99999.0,-99999.0,-99999.0,-99999.0,0.00840818,26.0,18.0,8.57,5.67
10254,2.466,2.466,87.0,823.0,0.007178804,0.0080645215,0.010495856,0.007482438,-99999.0,-99999.0,-99999.0,-99999.0,0.008129682,38.0,5.6,1.34,0.0
10255,22.28,22.28,256.0,813.0,0.0055926847,0.0065103616,0.008018825,0.006331959,-99999.0,-99999.0,-99999.0,-99999.0,0.005658326,134.0,114.8,17.55,9.58
10256,5.076,5.076,22.0,824.0,0.004734246,0.005476126,0.0063479342,0.004197912,-99999.0,-99999.0,-99999.0,-99999.0,0.007300237,32.0,33.0,9.01,1.59
10257,2.412,2.412,215.0,824.0,0.005657247,0.0064033396,0.006324383,0.003886195,-99999.0,-99999.0,-99999.0,-99999.0,0.0057504307,572.0,23.0,4.09,0.0
10258,1.7764,1.7764,90.0,818.0,0.005376749,0.0060983845,0.0061003747,0.003729013,-99999.0,-99999.0,-99999.0,-99999.0,0.0049924706,198.0,48.0,8.43,0.58
10259,2.48,2.48,0.0,813.0,0.006069692,0.007211153,0.00726436,0.005208284,-99999.0,-99999.0,-99999.0,-99999.0,0.004629842,-99999.0,-99999.0,-99999.0,-99999.0
10260,46.32,46.32,13.0,824.0,0.004935605,0.005206025,0.0060220645,0.004800427,-99999.0,-99999.0,-99999.0,-99999.0,0.006642279,30.0,13.0,20.18,8.89
10261,5.538,5.538,295.0,818.0,0.0047863964,0.005330919,0.005959098,0.0040972745,-99999.0,-99999.0,-99999.0,-99999.0,0.006330031,47.0,11.8,10.42,3.19
10262,7.46,7.46,302.0,821.0,0.010137533,0.012777722,0.019563172,0.014111851,-99999.0,-99999.0,-99999.0,-99999.0,0.0072651603,326.0,62.3,15.36,38.07
10263,4.552,4.552,12.0,824.0,0.0059865722,0.006552254,0.0069071804,0.0042631,-99999.0,-99999.0,-99999.0,-99999.0,0.008651751,314.0,90.0,14.43,24.99
10264,1.6,1.6,1.0,822.0,0.00446953,0.0060199746,0.0063733356,0.004904894,-99999.0,-99999.0,-99999.0,-99999.0,0.0051949853,-99999.0,-99999.0,-99999.0,-99999.0
10265,0.9754,0.9754,105.0,819.0,0.008622761,0.008391934,0.0072712614,0.0042631635,-99999.0,-99999.0,-99999.0,-99999.0,0.006821565,494.0,66.0,0.12,0.0
10266,17.216,17.216,163.0,823.0,0.0058826236,0.0071800607,0.011941239,0.0077399453,-99999.0,-99999.0,-99999.0,-99999.0,0.0068434835,122.0,23.0,25.59,2.81
10267,13.864,13.864,157.0,818.0,0.0022845767,0.004558863,0.0071644494,0.0051237345,-99999.0,-99999.0,-99999.0,-99999.0,0.008981468,19.0,9.8,7.49,0.0
10268,2.998,2.998,153.0,823.0,0.0069591473,0.00767467,0.007529643,0.0044823326,-99999.0,-99999.0,-99999.0,-99999.0,0.0072868643,1191.0,456.0,2.23,0.0
10269,34.16,34.16,186.0,818.0,0.005689641,0.006939217,0.008686066,0.0052647027,-99999.0,-99999.0,-99999.0,-99999.0,0.0068212273,19.0,11.5,84.67,0.0
10270,2.082,2.082,191.0,824.0,0.007190395,0.0075567802,0.006910388,0.0044395137,-99999.0,-99999.0,-99999.0,-99999.0,0.006860255,15.0,32.0,6.92,0.38
10271,6.928,6.928,73.0,818.0,0.008403138,0.007514946,0.008437069,0.0054856637,0.0051893797,0.009829938,0.012322557,0.0076460233,0.012098123,121.0,75.0,4.54,35.23
10272,1.7352,1.7352,116.0,819.0,0.0023759967,0.00088599307,0.00390101,0.0058427537,0.0049586785,0.010802988,0.015235555,0.0089029595,0.015919443,108.0,64.0,1.49,14.84
10273,3.328,3.328,285.0,821.0,0.0072433483,0.007507271,0.0070743654,0.0050011473,-99999.0,-99999.0,-99999.0,-99999.0,0.012512378,454.0,80.0,0.1,0.0
10274,1.5748,1.5748,95.0,813.0,0.0043864646,0.0041130558,0.0051048803,0.004095756,0.0045720823,0.010199369,0.013177199,0.008521577,0.013261304,280.0,31.0,2.44,15.23
10275,0.7654,0.7654,177.0,818.0,0.008035733,0.008651922,0.008184793,0.0040657627,-99999.0,-99999.0,-99999.0,-99999.0,0.007989042,28170.0,196.0,6.41,0.98
10276,0.995,0.995,177.0,816.0,0.008035733,0.008651922,0.008184793,0.0040657627,-99999.0,-99999.0,-99999.0,-99999.0,0.007989042,28170.0,196.0,6.41,0.98
10277,1.5298,1.5298,130.0,817.0,0.0046793777,0.0061497022,0.0072712544,0.0038491692,-99999.0,-99999.0,-99999.0,-99999.0,0.007809947,32.0,14.0,16.33,2.34
10278,15.302,15.302,169.0,817.0,0.0037259785,0.004449742,0.0058161723,0.0039420524,-99999.0,-99999.0,-99999.0,-99999.0,0.0055654766,192.0,13.1,26.1,2.85
10279,13.608,13.608,161.0,823.0,0.0079445215,0.00847596,0.009181324,0.0060523124,-99999.0,-99999.0,-99999.0,-99999.0,0.009330453,350.0,32.0,11.98,28.56
10280,2.11,2.11,2.0,813.0,0.0054455865,0.006553979,0.006214051,0.0044081025,-99999.0,-99999.0,-99999.0,-99999.0,0.004349611,-99999.0,-99999.0,-99999.0,-99999.0
10281,2.266,2.266,46.0,824.0,0.005205181,0.0058131637,0.005136462,0.0035541565,-99999.0,-99999.0,-99999.0,-99999.0,0.006452365,554.0,138.0,2.24,0.03
10282,13.608,13.608,161.0,823.0,0.0079445215,0.008468223,0.009180809,0.006042252,-99999.0,-99999.0,-99999.0,-99999.0,0.009323353,350.0,32.0,11.98,28.56
10283,1.8,1.8,2.0,822.0,0.0054455865,0.006553979,0.006214051,0.0044081025,-99999.0,-99999.0,-99999.0,-99999.0,0.004349611,-99999.0,-99999.0,-99999.0,-99999.0
10284,2.366,2.366,145.0,822.0,0.006242009,0.0070406636,0.007048056,0.004433513,-99999.0,-99999.0,-99999.0,-99999.0,0.007473068,134.0,26.2,0.84,0.0
10285,0.9804,0.9804,275.0,824.0,0.0057669273,0.007163698,0.0078435065,0.004433192,-99999.0,-99999.0,-99999.0,-99999.0,0.007430979,141.0,40.0,9.82,4.22
10286,1.08,1.08,282.0,813.0,0.0064526354,0.007051962,0.008092316,0.0051086512,-99999.0,-99999.0,-99999.0,-99999.0,0.0072028115,115.0,29.5,6.84,30.67
10287,0.9804,0.9804,275.0,824.0,0.005775466,0.007156176,0.007881378,0.004440389,-99999.0,-99999.0,-99999.0,-99999.0,0.0074307965,141.0,40.0,9.82,4.22
10288,0.9202857,0.9202857,150.0,821.0,0.0074748322,0.008425023,0.009107901,0.0050365017,-99999.0,-99999.0,-99999.0,-99999.0,0.019200789,146.0,66.0,0.0,0.0
10289,2.888,2.888,191.0,813.0,0.007190395,0.0075567802,0.006910388,0.0044395137,-99999.0,-99999.0,-99999.0,-99999.0,0.006860255,15.0,32.0,6.92,0.38
10290,13.447778,13.447778,67.0,826.0,0.009338054,0.007971768,0.009972845,0.0055693714,0.010778131,0.011970338,0.01556927,0.011154171,0.011689634,109.0,4.0,89.22,0.0
10291,0.9358,0.9358,330.0,823.0,0.009864989,0.00725488,0.00832438,0.0060842014,0.005763225,0.009918149,0.013724606,0.008116369,0.0139683625,288.0,62.3,13.3,0.25
10292,1.3573685,1.3573685,80.0,826.0,0.006009978,0.011913957,0.017479017,0.013096116,0.011073994,0.011574638,0.014909791,0.01256239,0.014756427,12.0,18.0,60.72,1.52
10293,15.302,15.302,169.0,817.0,0.0028245284,0.0029982948,0.0071175247,0.008677324,0.0073135574,0.012433131,0.016806087,0.008995412,0.018255087,192.0,13.1,26.1,2.85
10294,5.538,5.538,295.0,818.0,0.004741203,0.0041005895,0.0072186845,0.0074297935,0.0057322355,0.00995016,0.014931802,0.007174373,0.0150813535,47.0,11.8,10.42,3.19
10295,4.676,4.676,56.0,825.0,0.009627553,0.01009845,0.009411363,0.005959214,0.0046330416,0.007565068,0.009645557,0.0077222944,0.008412332,207.0,25.0,10.39,5.72
10296,2.12,2.12,354.0,823.0,0.0068448693,0.00609853,0.0055103926,0.0033942175,0.003049305,0.006421544,0.008993679,0.006266033,0.007790023,58.0,17.4,2.88,0.0
10297,3.024,3.024,15.0,824.0,0.003216642,0.00046413686,0.003793038,0.0047471276,0.0038223884,0.008373555,0.013861796,0.004079923,0.015843177,70.0,39.0,25.46,1.41
10298,4.342,4.342,83.0,824.0,0.017044691,0.014981883,0.014825733,0.008449263,0.008015432,0.013602691,0.016869396,0.012785897,0.014563892,117.0,16.7,10.3,24.24
10299,2.366,2.366,145.0,822.0,0.018603297,0.01610931,0.014155174,0.008949151,0.008126098,0.012362444,0.0147774285,0.011560888,0.012789503,134.0,26.2,0.84,0.0
10300,5.538,5.538,295.0,818.0,0.0039195823,0.0036789416,0.0069054277,0.0072610704,0.0056101554,0.009788266,0.014799294,0.007148163,0.014837769,47.0,11.8,10.42,3.19
10301,20.34,20.34,21.0,824.0,0.008391676,0.0044806637,0.0057655335,0.0027984972,0.0023021577,0.00617275,0.009885718,0.0067784963,0.009944018,26.0,18.0,8.57,5.67
10302,4.552,4.552,12.0,824.0,0.0105801085,0.010671607,0.01055546,0.007127128,0.0068136123,0.014154839,0.018740345,0.012778258,0.017686175,314.0,90.0,14.43,24.99
10303,5.538,5.538,295.0,818.0,0.004596336,0.0039875344,0.00715876,0.0074106357,0.0057054968,0.009928131,0.014913945,0.0071603013,0.0150696235,47.0,11.8,10.42,3.19
10304,20.34,20.34,21.0,824.0,0.007854641,0.0040680384,0.0055425945,0.0028409876,0.0021925298,0.0060938187,0.009814103,0.0067531304,0.00987877,26.0,18.0,8.57,5.67
10305,18.67,18.67,355.0,826.0,0.010510872,0.008648664,0.008371858,0.004323718,0.004377212,0.0072201556,0.009914816,0.0073987916,0.008549299,64.0,9.8,2.15,13.4
10306,17.216,17.216,163.0,823.0,0.002700171,0.0018139867,0.010653045,0.010598696,0.00848458,0.010354228,0.015136683,0.0060823974,0.016851394,122.0,23.0,25.59,2.81
10307,19.27,19.27,318.0,826.0,0.008528462,0.011639228,0.013909267,0.010580833,0.011223528,0.011632129,0.01459751,0.011877032,0.013076029,-99999.0,-99999.0,79.71,1.94
10308,7.46,7.46,302.0,821.0,0.011745017,0.016716776,0.023168262,0.01698366,0.012618286,0.012540757,0.015796633,0.012275422,0.014675667,326.0,62.3,15.36,38.07
10309,0.1,0.1,325.0,825.0,0.0053457418,0.005789798,0.0061581135,0.0028575473,0.0032266434,0.0057821027,0.008935828,0.006786576,0.008909388,13.0,11.2,14.38,0.0
10310,34.16,34.16,186.0,818.0,0.007044027,0.0073435875,0.008943791,0.004645929,0.004333003,0.005722588,0.008173162,0.0060364027,0.006943637,19.0,11.5,84.67,0.0
10311,5.998,5.998,289.0,819.0,0.0068310373,0.0038270834,0.0057554985,0.0073816394,0.006522754,0.01201194,0.016957019,0.008724404,0.017909609,172.0,75.0,8.58,1.76
10312,2.266,2.266,46.0,824.0,0.020465141,0.016521137,0.014274957,0.010116416,0.008484296,0.012692691,0.01571587,0.015181389,0.0138349645,554.0,138.0,2.24,0.03
10313,23.02,23.02,256.0,826.0,0.005291056,0.0015026357,0.0015550196,0.00071727426,0.00037742258,0.0050989105,0.009555951,0.002522727,0.010669299,134.0,114.8,17.55,9.58
10314,5.538,5.538,295.0,818.0,0.0042617717,0.0038936238,0.00702204,0.007316159,0.005658274,0.009824607,0.014862168,0.0071655684,0.014921851,47.0,11.8,10.42,3.19
10315,8.662,8.662,27.0,821.0,0.0069260816,0.0067849164,0.0067779585,0.0048645358,0.004544811,0.005171113,0.006158172,0.0048897667,0.0052532544,7855.0,40.0,5.58,21.87
10316,34.16,34.16,186.0,818.0,0.0076496443,0.007662585,0.009142227,0.0047461265,0.0044121104,0.005783953,0.008224029,0.006074558,0.0069937175,19.0,11.5,84.67,0.0
10317,13.864,13.864,157.0,818.0,0.0044609937,0.0011267446,0.003630631,0.0002557044,0.0014882692,0.012653133,0.020987961,0.011546621,0.023483679,19.0,9.8,7.49,0.0
10318,9.18,9.18,266.0,820.0,0.008263418,0.0071870303,0.009192757,0.0065818755,0.007234105,0.013272099,0.017562386,0.014327058,0.017506182,250.0,29.5,24.35,22.9
10319,13.864,13.864,157.0,818.0,0.0042241327,0.0010094658,0.0036288144,0.00021270687,0.0014915665,0.012667781,0.020969862,0.011532995,0.023471752,19.0,9.8,7.49,0.0
10320,0.1,0.1,220.0,823.0,0.0090826,0.007865873,0.007894278,0.0038619274,0.0036828823,0.008383315,0.011518797,0.008750166,0.0110655045,11.0,15.1,67.8,0.0
10321,23.02,23.02,256.0,826.0,0.007768399,0.0049327095,0.005223649,0.0026715393,0.003307881,0.0066477233,0.010149129,0.0063991225,0.010171342,134.0,114.8,17.55,9.58
10322,5.998,5.998,289.0,819.0,0.0058273165,0.0032525586,0.0054131355,0.0072365245,0.006400538,0.011846738,0.016907888,0.008726672,0.017856782,172.0,75.0,8.58,1.76
10323,5.998,5.998,289.0,819.0,0.0066292486,0.0037038529,0.005669651,0.0073483014,0.0065611782,0.0119572515,0.016971517,0.008750385,0.017897803,172.0,75.0,8.58,1.76
10324,17.216,17.216,163.0,823.0,0.0031893412,0.0021540234,0.010828302,0.010701666,0.008631234,0.010478809,0.015221216,0.0061519546,0.016917229,122.0,23.0,25.59,2.81
10325,5.998,5.998,289.0,819.0,0.0057377326,0.0034777718,0.005526335,0.00725566,0.006460266,0.012248331,0.017094245,0.0087487195,0.018073391,172.0,75.0,8.58,1.76
10326,10.892,10.892,262.0,824.0,0.0071889916,0.0031335712,0.0041219927,0.0010954515,0.002240057,0.009806081,0.013635708,0.016476855,0.01581083,14.0,6.9,36.22,5.72
10327,28.62,28.62,208.0,824.0,0.0066137705,0.0061734812,0.011080405,0.005775576,0.0053693103,0.006325124,0.009059329,0.0057097934,0.008624087,128.0,46.6,36.56,0.19
10328,15.302,15.302,169.0,817.0,0.0030178549,0.0031214023,0.0071801953,0.008680824,0.007400931,0.012455227,0.01716464,0.010104501,0.018493522,192.0,13.1,26.1,2.85
10329,2.998,2.998,153.0,823.0,0.017397262,0.014729026,0.013225388,0.008580147,0.007884538,0.013337617,0.01640039,0.012891045,0.014678613,1191.0,456.0,2.23,0.0
10330,0.9824,0.9824,356.0,816.0,0.05439883,0.049902868,0.042661544,0.03729848,0.034818336,0.039287806,0.044070005,0.03980409,0.042858955,275.0,74.0,8.43,0.58
10331,1.3378,1.3378,213.0,817.0,0.0039563985,0.009839435,0.012345969,0.008133586,0.0071662404,0.009883901,0.011382306,0.011058963,0.010814355,151.0,41.0,19.0,41.88
10332,0.7594,0.7594,76.0,820.0,0.0017088425,0.0013248583,0.0051281727,0.0049682106,0.0049541574,0.00881836,0.011488059,0.004579371,0.01230389,445.0,46.0,2.48,23.23
10333,0.7594,0.7594,76.0,820.0,0.0016470031,0.0012095137,0.0051377304,0.005057991,0.004976681,0.008759265,0.011459904,0.004544444,0.012206113,445.0,46.0,2.48,23.23
10334,1.3378,1.3378,213.0,817.0,0.003236344,0.009394088,0.012073233,0.008002224,0.00706518,0.009801543,0.011326085,0.011009256,0.010771444,151.0,41.0,19.0,41.88
10335,3.27,3.27,217.0,818.0,0.0014221194,0.0031606983,0.005489767,0.0062484597,0.006814408,0.014821118,0.019246537,0.013864429,0.020761058,19.0,19.7,34.67,4.16
10336,28.62,28.62,208.0,824.0,0.0025587224,0.0033800865,0.007410181,0.0011876342,0.003210456,0.016165547,0.026418025,0.027506962,0.030096294,128.0,46.6,36.56,0.19
10337,5.634,5.634,201.0,824.0,0.00768633,0.007088096,0.0069623217,0.0036657734,0.0051008863,0.0142962085,0.018209254,0.015178949,0.017561011,32.0,18.7,4.71,1.13
10338,13.864,13.864,157.0,818.0,0.008010585,0.006636925,0.008163843,0.0036095164,0.0056067207,0.017038656,0.022403682,0.01876097,0.022582905,19.0,9.8,7.49,0.0
10339,3.598,3.598,218.0,818.0,0.0056564435,0.0057849432,0.0055791414,0.0029456383,0.0048896926,0.0129001755,0.016606672,0.014705583,0.017947055,42.0,46.0,6.76,0.0
10340,17.216,17.216,163.0,823.0,0.00936954,0.009393601,0.01282233,0.006938983,0.007297825,0.009492517,0.011386585,0.009847793,0.010566075,122.0,23.0,25.59,2.81
10341,34.16,34.16,186.0,818.0,0.009410112,0.009259238,0.010879317,0.0056358483,0.006503811,0.012055143,0.01527199,0.013119476,0.014509032,19.0,11.5,84.67,0.0
10342,3.598,3.598,218.0,818.0,0.006115884,0.0057471003,0.0056417473,0.0029134266,0.004620325,0.0126358485,0.016666371,0.014779959,0.017720219,42.0,46.0,6.76,0.0
10343,10.892,10.892,262.0,824.0,0.008096666,0.0070495987,0.007195569,0.0037526495,0.005249934,0.013706267,0.01712099,0.014738493,0.017310034,14.0,6.9,36.22,5.72
10344,11.724,11.724,206.0,824.0,0.0058028083,0.0053367573,0.006925948,0.0023786922,0.00774224,0.023390882,0.033047285,0.025300112,0.03001266,38.0,6.9,14.3,0.0
10345,9.18,9.18,266.0,820.0,0.0079523465,0.007998526,0.008625893,0.004817172,0.0054979715,0.011690954,0.014506169,0.011905797,0.014162919,250.0,29.5,24.35,22.9
10346,3.024,3.024,15.0,824.0,0.008858811,0.00795657,0.0076018986,0.0036812644,0.0043389117,0.010690673,0.013280651,0.011727097,0.012408318,70.0,39.0,25.46,1.41
10347,15.302,15.302,169.0,817.0,0.00811332,0.007826554,0.008317395,0.005146228,0.006090611,0.01189647,0.0145788025,0.012186132,0.013878313,192.0,13.1,26.1,2.85
10348,3.27,3.27,217.0,818.0,0.0024578024,0.003441642,0.005603416,0.006261741,0.00691756,0.014728322,0.019306958,0.014305651,0.020821018,19.0,19.7,34.67,4.16
10349,9.722,9.722,23.0,818.0,0.004134644,0.0028050472,0.005017214,0.0044307867,0.005479404,0.010410416,0.015326167,0.009862422,0.015870107,64.0,10.0,25.85,1.96
10350,20.34,20.34,21.0,824.0,0.0074106855,0.0071805054,0.00781527,0.0039808075,0.0046715937,0.010600105,0.013818567,0.010905764,0.013260558,26.0,18.0,8.57,5.67
10351,5.008,5.008,304.0,828.0,0.004848167,0.0071052397,0.008535866,0.0054767802,0.0045562927,0.00511262,0.0057391454,0.005132831,0.005388959,3357.0,48.0,6.93,42.56
10352,28.44,28.44,184.0,818.0,0.009444918,0.00966376,0.012237928,0.007541912,-99999.0,-99999.0,-99999.0,-99999.0,0.008903413,39.0,12.0,0.0,0.0
10353,0.845,0.845,193.0,824.0,0.0130489515,0.012212699,0.012187349,0.005444124,0.0052713095,0.0072230217,0.008409872,0.0066288835,0.0072825407,250.0,42.7,2.07,43.34
10354,1.1374,1.1374,59.0,826.0,0.00956013,0.009495766,0.008693953,0.0047091027,0.0047185593,0.0073995497,0.008404372,0.007088682,0.0075433967,40.0,17.0,0.14,0.0
10355,3.17,3.17,197.0,826.0,0.0047496464,0.0056916894,0.0052128723,0.0025440713,-99999.0,-99999.0,-99999.0,-99999.0,0.004932255,26.0,30.2,3.68,14.55
10356,2.046,2.046,167.0,830.0,0.016509747,0.014843103,0.012774133,0.0073947595,0.0071467203,0.011879969,0.013674756,0.011827242,0.012596509,38.0,45.3,1.18,0.0
10357,1.516,1.516,78.0,825.0,0.011485523,0.009275276,0.0072075636,0.0038909572,0.0040061325,0.006775817,0.007608749,0.006602169,0.006806097,576.0,55.0,5.8,23.26
10358,9.026,9.026,133.0,830.0,0.01361271,0.011859338,0.010263444,0.0051833196,0.0050463956,0.007951807,0.009448335,0.0074213627,0.0085855285,134.0,61.3,1.59,26.78
10359,2.046,2.046,167.0,830.0,0.011127327,0.011140603,0.009894982,0.0060255923,-99999.0,-99999.0,-99999.0,-99999.0,0.009155048,38.0,45.3,1.18,0.0
10360,4.632,4.632,239.0,825.0,0.016348435,0.0133764725,0.01133425,0.0062745484,0.00654242,0.012561653,0.014739013,0.011681271,0.01338645,19.0,32.8,1.69,0.0
10361,3.17,3.17,197.0,826.0,0.008489664,0.007632177,0.006343092,0.002748189,0.0033113824,0.0073005133,0.008783008,0.0071956976,0.008107591,26.0,30.2,3.68,14.55
10362,2.534,2.534,95.0,827.0,0.008292136,0.0071287164,0.005882808,0.0034886224,0.0037558225,0.007588799,0.009281237,0.0070652175,0.0085496865,280.0,31.0,2.44,15.23
10363,4.632,4.632,239.0,825.0,0.016538756,0.013501773,0.011398231,0.006308745,0.0065322984,0.012590423,0.014775963,0.011693202,0.013429228,19.0,32.8,1.69,0.0
10364,2.12,2.12,32.0,823.0,0.01311145,0.011329679,0.009516619,0.005133136,0.005076505,0.008402603,0.00967386,0.0075482624,0.00893718,141.0,28.9,0.43,20.4
10365,3.134,3.134,324.0,823.0,0.0059745666,0.0066125076,0.007550529,0.0050985343,-99999.0,-99999.0,-99999.0,-99999.0,0.0064222855,18.0,9.8,0.3,19.15
10366,2.89,2.89,232.0,823.0,0.009791608,0.008030058,0.006977403,0.0037175745,0.0038617374,0.007604309,0.009011578,0.007864258,0.008193517,38.0,15.4,3.54,45.38
10367,4.576,4.576,71.0,820.0,0.0072704316,0.0066123665,0.0053777774,0.002967972,0.0031910795,0.0059410147,0.007234407,0.0062020165,0.0064080823,26.0,32.8,10.01,30.32
10368,0.7942,0.7942,116.0,830.0,0.006653803,0.0065784897,0.0058770445,0.004197152,0.0043313196,0.006935628,0.008430519,0.0059821536,0.007756195,108.0,64.0,1.49,14.84
10369,2.534,2.534,95.0,827.0,0.0033462944,0.0044123405,0.0044267555,0.0029983015,-99999.0,-99999.0,-99999.0,-99999.0,0.009127079,280.0,31.0,2.44,15.23
10370,0.7942,0.7942,116.0,830.0,0.0032987169,0.0045035626,0.004827652,0.0034492451,-99999.0,-99999.0,-99999.0,-99999.0,0.005376955,108.0,64.0,1.49,14.84
10371,7.532,7.532,20.0,824.0,0.003339041,0.0048491447,0.0070521403,0.0048741456,-99999.0,-99999.0,-99999.0,-99999.0,0.0068164226,238.0,30.0,2.25,0.9
10372,3.134,3.134,324.0,823.0,0.009130609,0.008274869,0.008264903,0.0049159103,0.0050125113,0.0073137027,0.00914429,0.0073529887,0.00784286,18.0,9.8,0.3,19.15
10373,2.534,2.534,95.0,827.0,0.008186149,0.0070647867,0.0058494257,0.0034712933,0.003734438,0.0075778738,0.009238061,0.007057153,0.008576678,280.0,31.0,2.44,15.23
10374,5.426,5.426,47.0,824.0,0.01717265,0.013881282,0.011086879,0.0069686444,0.006201145,0.008363068,0.009694454,0.0069604004,0.008318687,1917.0,44.0,6.23,48.34
10375,7.532,7.532,20.0,824.0,0.0083074225,0.0084007075,0.008503604,0.0048352,0.004928832,0.008813631,0.010617028,0.008811316,0.009619369,238.0,30.0,2.25,0.9
10376,2.944,2.944,287.0,828.0,0.007943613,0.005231678,0.0066053863,0.003937217,0.003919584,0.005926426,0.008536633,0.0035900536,0.007674233,585.0,115.0,2.44,27.98
10377,2.944,2.944,287.0,828.0,0.008176147,0.0053892774,0.0066733183,0.003991259,0.003945898,0.00594783,0.008553977,0.003635233,0.007685492,585.0,115.0,2.44,27.98
10378,2.944,2.944,287.0,828.0,0.008970765,0.0055604107,0.006553324,0.003765398,0.0036804352,0.006069718,0.008681607,0.004542339,0.007811681,585.0,115.0,2.44,27.98
10379,5.4788237,5.4788237,42.0,826.0,0.0067860303,0.0059143994,0.0059106154,0.0033012459,0.0036120496,0.005451753,0.0071562803,0.0056371517,0.0061173458,28.0,15.0,1.76,0.38
10380,25.1,25.1,169.0,829.0,0.004967529,0.0055421717,0.006928747,0.0049056225,0.005152934,0.0057769343,0.006892093,0.0055571576,0.005778653,192.0,13.1,26.1,2.85
10381,0.9804,0.9804,275.0,824.0,0.0044065476,0.0054743276,0.0052341064,0.002295408,-99999.0,-99999.0,-99999.0,-99999.0,0.0036577804,141.0,40.0,9.82,4.22
10382,33.68,33.68,192.0,830.0,0.008291022,0.008875579,0.010739671,0.006851503,-99999.0,-99999.0,-99999.0,-99999.0,0.009951629,102.0,16.0,74.9,1.11
10383,13.608,13.608,161.0,823.0,0.005543196,0.006116277,0.006692198,0.004471412,-99999.0,-99999.0,-99999.0,-99999.0,0.004386895,350.0,32.0,11.98,28.56
10384,4.676,4.676,56.0,825.0,0.00478242,0.005424199,0.004911058,0.0030910315,-99999.0,-99999.0,-99999.0,-99999.0,0.0037877047,207.0,25.0,10.39,5.72
10385,0.9804,0.9804,275.0,824.0,0.0057085957,0.0060946206,0.006142808,0.0029199433,0.0029508588,0.0052731526,0.0066485293,0.0053419927,0.0059800567,141.0,40.0,9.82,4.22
10386,0.1,0.1,220.0,823.0,0.003860337,0.0046183188,0.004860259,0.0021687571,-99999.0,-99999.0,-99999.0,-99999.0,0.004348204,11.0,15.1,67.8,0.0
10387,28.62,28.62,208.0,824.0,0.0048987158,0.005588087,0.009422998,0.0049052266,0.005633229,0.005622563,0.007099362,0.0059331506,0.006315335,128.0,46.6,36.56,0.19
